ID;EXTERNAL_ID;Успешных платежей за 180 дней
105251;91772-54@91772-54|urn:sbrfsystems:54-asbil;4
107246;84530288@84530361|phiz-gate-cpfl-skb;4
75549;14348434@98051071|gorod-altaj;4
68724;1500247_15014_00_00@1500247|urn:sbrfsystems:16-cpfl;4
30099;87503296@87503296|phiz-gate-gorod-sb;4
74531;151986051@166997885|phiz-gate-gorod;4
67842;15253_50551_00_01@15253|phiz-gate-cpfl-cchb;4
81309;170256060@170256184|phiz-gate-gorod;4
76964;165245830@165246531|phiz-gate-gorod;4
76214;14895004@98125978|gorod-altaj;4
65712;129200700@164236844|phiz-gate-gorod;4
86696;165665-05@165665-05|urn:sbrfsystems:54-asbil;4
86777;165762-11@165762-11|urn:sbrfsystems:54-asbil;4
89230;39512_52988_00_01@39512|phiz-gate-cpfl-cchb;4
28779;FPTE98635@ASBC|phiz-gate-cpfl-dvb;4
79311;1065526@55456255|gorod-bajkal;4
80240;33360068@37908938|gorod-bajkal;4
81090;57048005@57049522|gorod-bajkal;4
76771;82485542@82485632|phiz-gate-cpfl-skb;4
76987;166141500@166142173|phiz-gate-gorod;4
75615;VLD_MDS@VLD_MDS|urn:sbrfsystems:42-yenisei;4
81859;34595399@62436616|phiz-gate-cpfl-skb;4
37273;3014716615@3014716613|urn:sbrfsystems:49-ufo;4
76486;150922075@150922126|phiz-gate-gorod;4
62916;8022473@162671344|phiz-gate-gorod;4
82135;108703471@108708455|urn:sbrfsystems:55-isppn;4
74411;96619337@96619415|urn:sbrfsystems:52-isppn;4
75809;68609844@68638455|phiz-gate-cpfl-skb;4
45778;92012224@92013064|urn:sbrfsystems:55-isppn;4
56958;100663000@100663000|phiz-gate-gorod-sb;4
74581;20772_53129_00_01@20772|phiz-gate-cpfl-cchb;4
29942;86556395@86556395|phiz-gate-gorod-sb;4
41034;70573063@70574526|phiz-gate-cpfl-skb;4
79581;107134430@118653031|phiz-gate-gorod;4
43231;69942352@71423103|phiz-gate-cpfl-skb;4
60934;TTT95432@ASBC|phiz-gate-cpfl-dvb;4
66792;!TES@3136_TES|phiz-gate-enisey;4
30908;66468155@66698561|phiz-gate-cpfl-skb;4
70306;110067121@110088459|urn:sbrfsystems:55-isppn;4
72071;106619412@133725767|urn:sbrfsystems:52-isppn;4
69579;74784187@74787630|urn:sbrfsystems:55-isppn;4
26173;84997928@7606053324|phiz-gate-gorod-sb;4
69585;74803179@74858247|urn:sbrfsystems:55-isppn;4
24857;ZPR9070@ASBC|phiz-gate-cpfl-dvb;4
71531;105898845@105898845|phiz-gate-gorod-sb;4
75805;68609829@68640084|phiz-gate-cpfl-skb;4
30249;40738@40738|phiz-gate-gorod-sb;4
4584;59526385@59526385|phiz-gate-gorod-sb;4
35412;13926371@13926371|phiz-gate-gorod-sb;4
72974;132026076@132153317|urn:sbrfsystems:52-isppn;4
77326;51840@82655403|phiz-gate-cpfl-skb;4
45405;75480433@75480878|urn:sbrfsystems:55-isppn;4
33320;62114176@87414894|gorod-altaj;4
66730;!KOSE@3128_KOSE|phiz-gate-enisey;4
69858;91399500@91400150|urn:sbrfsystems:55-isppn;4
70029;99717093@99717223|urn:sbrfsystems:55-isppn;4
71997;106163948@106255898|urn:sbrfsystems:52-isppn;4
76806;121686191@123976153|phiz-gate-gorod;4
28695;5765084@80708316|gorod-altaj;4
69623;75003895@77591103|urn:sbrfsystems:55-isppn;4
70917;44165_19099_00_01@44165|urn:sbrfsystems:44-cpfl;4
26815;42796664@62846168|phiz-gate-cpfl-skb;4
57499;10618473360@9399951113|urn:sbrfsystems:49-ufo;4
71332;10839448508@10264616952|urn:sbrfsystems:49-ufo;4
30129;87503315@87503315|phiz-gate-gorod-sb;4
57302;100951870@761001001|phiz-gate-gorod-sb;4
97007;56644858@56644893|urn:sbrfsystems:55-isppn;4
97093;68215156@68215589|urn:sbrfsystems:55-isppn;4
103588;166923-54@166923-54|urn:sbrfsystems:54-asbil;4
90385;23805_53153_00_01@23805|phiz-gate-cpfl-cchb;4
95483;50687140@56681880|urn:sbrfsystems:55-isppn;4
37558;3014797520@3014797518|urn:sbrfsystems:49-ufo;4
72590;121648672@134269842|urn:sbrfsystems:52-isppn;4
90509;167248-05@167248-05|urn:sbrfsystems:54-asbil;4
82646;162799681@163386294|phiz-gate-gorod;4
95357;48513000@48514422|urn:sbrfsystems:55-isppn;4
63784;27041_60724_00_01@27041|phiz-gate-cpfl-cchb;4
37462;3014787002@3014787000|urn:sbrfsystems:49-ufo;4
91422;11296795@77902727|urn:sbrfsystems:55-isppn;4
96479;43232087@43233683|urn:sbrfsystems:55-isppn;4
94835;11230764278@9530528351|urn:sbrfsystems:49-ufo;4
98034;10508257535@9399951259|urn:sbrfsystems:49-ufo;4
95736;74784195@75110390|urn:sbrfsystems:55-isppn;4
99483;118032-69@118032-69|urn:sbrfsystems:54-asbil;4
97042;58212739@58220859|urn:sbrfsystems:55-isppn;4
100049;129297-56@129297-56|urn:sbrfsystems:54-asbil;4
48253;3014770018@3014770016|urn:sbrfsystems:49-ufo;4
97398;74791585@74793596|urn:sbrfsystems:55-isppn;4
48815;3190064047@3190064043|urn:sbrfsystems:49-ufo;4
73256;133813072@133986497|urn:sbrfsystems:52-isppn;4
49180;4415987031@4415981546|urn:sbrfsystems:49-ufo;4
96385;26142739@94413032|urn:sbrfsystems:55-isppn;4
76209;107013842@107013842|phiz-gate-gorod-sb;4
97082;64334679@64335189|urn:sbrfsystems:55-isppn;4
94823;11159735393@11159735383|urn:sbrfsystems:49-ufo;4
37275;3014716634@3014716632|urn:sbrfsystems:49-ufo;4
97470;74978883@77121134|urn:sbrfsystems:55-isppn;4
92752;47528076@47529535|urn:sbrfsystems:55-isppn;4
96852;50553061@50554079|urn:sbrfsystems:55-isppn;4
95988;49739128@50129342|urn:sbrfsystems:55-isppn;4
68602;1500237_15014_00_00@1500237|urn:sbrfsystems:16-cpfl;4
37529;3014796558@3014796556|urn:sbrfsystems:49-ufo;4
94565;10444655982@9399948664|urn:sbrfsystems:49-ufo;4
30199;40480@40480|phiz-gate-gorod-sb;4
68618;1500308_15014_00_00@1500308|urn:sbrfsystems:16-cpfl;4
90739;171584116@171584186|phiz-gate-gorod;4
91659;71028060@71028164|urn:sbrfsystems:55-isppn;4
82536;1940113@65059252|phiz-gate-cpfl-skb;4
89278;36194_19099_00_01@36194|urn:sbrfsystems:44-cpfl;4
64770;18499479@95652316|gorod-altaj;4
88978;120874@83665240|phiz-gate-cpfl-skb;4
56460;10098424911@10087016363|urn:sbrfsystems:49-ufo;4
93047;135841678@135846849|urn:sbrfsystems:52-isppn;4
48983;3376968332@3376968328|urn:sbrfsystems:49-ufo;4
90576;112063521@112063521|phiz-gate-gorod-sb;4
49474;9385620292@9385610184|urn:sbrfsystems:49-ufo;4
46698;51699964@51701006|gorod-bajkal;4
77096;14594181980@14594156888|urn:sbrfsystems:49-ufo;4
91570;51470505@80261211|urn:sbrfsystems:55-isppn;4
48484;3014774845@3014774843|urn:sbrfsystems:49-ufo;4
91576;51470788@80261799|urn:sbrfsystems:55-isppn;4
48979;3376968156@3376968152|urn:sbrfsystems:49-ufo;4
48585;3014776960@3014776958|urn:sbrfsystems:49-ufo;4
37398;3014769799@3014769797|urn:sbrfsystems:49-ufo;4
90945;KRV_PODOS@KRV_PODOS|urn:sbrfsystems:42-yenisei;4
56394;10072779088@3014854518|urn:sbrfsystems:49-ufo;4
53982;76220686@76220704|phiz-gate-cpfl-skb;4
38006;3248427630@3248427627|urn:sbrfsystems:49-ufo;4
86846;165875-48@165875-48|urn:sbrfsystems:54-asbil;4
86787;165773-54@165773-54|urn:sbrfsystems:54-asbil;4
104655;87792-54@87792-54|urn:sbrfsystems:54-asbil;4
110685;3507@5360|urn:sbrfsystems:99-rbc;4
95882;92029889@92193094|urn:sbrfsystems:55-isppn;4
97002;56287564@56288172|urn:sbrfsystems:55-isppn;4
110468;3171@5204|urn:sbrfsystems:99-rbc;4
100520;135159-56@135159-56|urn:sbrfsystems:54-asbil;4
98434;10559274227@10454481148|urn:sbrfsystems:49-ufo;4
108543;137565818@137566351|urn:sbrfsystems:52-isppn;4
95885;92029973@92192383|urn:sbrfsystems:55-isppn;4
100354;134165-56@134165-56|urn:sbrfsystems:54-asbil;4
99390;117566-54@117566-54|urn:sbrfsystems:54-asbil;4
109668;169348-11@169348-11|urn:sbrfsystems:54-asbil;4
109161;117822829@117830873|urn:sbrfsystems:55-isppn;4
111306;Org_32610@3789|urn:sbrfsystems:99-rbc;4
96314;111885306@111885338|urn:sbrfsystems:55-isppn;4
95028;9977695790@9399948444|urn:sbrfsystems:49-ufo;4
108507;82735842@82735881|urn:sbrfsystems:55-isppn;4
92989;129862173@133879444|urn:sbrfsystems:52-isppn;4
100719;135838-56@135838-56|urn:sbrfsystems:54-asbil;4
108544;137566686@137567069|urn:sbrfsystems:52-isppn;4
107685;63908147@63909232|urn:sbrfsystems:55-isppn;4
107091;94815896@94815976|urn:sbrfsystems:55-isppn;4
96971;53720648@53997262|urn:sbrfsystems:55-isppn;4
105033;91125-54@91125-54|urn:sbrfsystems:54-asbil;4
100452;134796-56@134796-56|urn:sbrfsystems:54-asbil;4
96457;42942581@85231453|urn:sbrfsystems:55-isppn;4
100397;134529-56@134529-56|urn:sbrfsystems:54-asbil;4
105084;91259-54@91259-54|urn:sbrfsystems:54-asbil;4
103430;166504-56@166504-56|urn:sbrfsystems:54-asbil;4
104318;83763-54@83763-54|urn:sbrfsystems:54-asbil;4
103146;165586-05@165586-05|urn:sbrfsystems:54-asbil;4
108798;10390625634@8303504095|urn:sbrfsystems:49-ufo;4
100943;137840-11@137840-11|urn:sbrfsystems:54-asbil;4
96423;41468892@41594367|urn:sbrfsystems:55-isppn;4
100218;132801-56@132801-56|urn:sbrfsystems:54-asbil;4
106311;49787239@80137802|urn:sbrfsystems:55-isppn;4
104441;85408-54@85408-54|urn:sbrfsystems:54-asbil;4
103936;167911-05@167911-05|urn:sbrfsystems:54-asbil;4
98617;13039088465@10621861892|urn:sbrfsystems:49-ufo;4
91463;26281249@109608593|urn:sbrfsystems:55-isppn;4
102098;159066-56@159066-56|urn:sbrfsystems:54-asbil;4
106448;54831422@54847885|urn:sbrfsystems:55-isppn;4
95320;47832576@47848963|urn:sbrfsystems:55-isppn;4
95543;56512934@113249085|urn:sbrfsystems:55-isppn;4
96638;47693624@47694330|urn:sbrfsystems:55-isppn;4
98256;13288072554@10294617250|urn:sbrfsystems:49-ufo;4
100261;133469-56@133469-56|urn:sbrfsystems:54-asbil;4
97591;85753837@85761026|urn:sbrfsystems:55-isppn;4
102318;159764-54@159764-54|urn:sbrfsystems:54-asbil;4
102738;162836-11@162836-11|urn:sbrfsystems:54-asbil;4
100466;134867-56@134867-56|urn:sbrfsystems:54-asbil;4
96624;47621189@47621475|urn:sbrfsystems:55-isppn;4
99565;118583-48@118583-48|urn:sbrfsystems:54-asbil;4
104218;78494-54@78494-54|urn:sbrfsystems:54-asbil;4
99501;118133-48@118133-48|urn:sbrfsystems:54-asbil;4
4483;49795916@49795916|phiz-gate-gorod-sb;4
106506;58567960@58568035|urn:sbrfsystems:55-isppn;4
104943;90805-54@90805-54|urn:sbrfsystems:54-asbil;4
96398;35225426@118058886|urn:sbrfsystems:55-isppn;4
95939;108375255@108382479|urn:sbrfsystems:55-isppn;4
98580;11303702122@10621861892|urn:sbrfsystems:49-ufo;4
95739;74784462@75217094|urn:sbrfsystems:55-isppn;4
93205;136744294@136745153|urn:sbrfsystems:52-isppn;4
96409;40178623@40180450|urn:sbrfsystems:55-isppn;4
5342;36480571@36480571|phiz-gate-gorod-sb;4
61733;12569_50261_00_01@12569|phiz-gate-cpfl-cchb;4
66823;DSTE@3128_DSTS|phiz-gate-enisey;4
70908;43836_19098_00_01@43836|urn:sbrfsystems:44-cpfl;4
70209;81802451@81803139|urn:sbrfsystems:55-isppn;4
61958;528_00705_00_01@528|phiz-gate-cpfl-cchb;4
66622;13470502832@13470317259|urn:sbrfsystems:49-ufo;4
4505;51779403@51779403|phiz-gate-gorod-sb;4
56098;630000246_63701_00_07@630000246|urn:sbrfsystems:40-cpfl;4
70703;105011325@7606053324|phiz-gate-gorod-sb;4
70868;42201_19098_00_01@42201|urn:sbrfsystems:44-cpfl;4
70869;42203_19098_00_01@42203|urn:sbrfsystems:44-cpfl;4
63156;20481_51041_00_01@20481|phiz-gate-cpfl-cchb;4
6765;17550455@17550455|phiz-gate-gorod-sb;4
3815;17549608@17549608|phiz-gate-gorod-sb;4
62828;17404914@162675367|phiz-gate-gorod;4
5196;24606838@24606838|phiz-gate-gorod-sb;4
24662;DG347718@ASBC|phiz-gate-cpfl-dvb;4
28911;85930429@352501001|phiz-gate-gorod-sb;4
62678;129135783@162672209|phiz-gate-gorod;4
35613;TTT358636@ASBC|phiz-gate-cpfl-dvb;4
68713;49998_51151_00_07@49998|urn:sbrfsystems:44-cpfl;4
52313;TTTH89070@ASBC|phiz-gate-cpfl-dvb;4
17226;83233048@83233048|phiz-gate-gorod-sb;4
40719;58238675@69942173|phiz-gate-cpfl-skb;4
30861;31010_52012_00_01@31010|phiz-gate-cpfl-cchb;4
112100;Org_90145@4357|urn:sbrfsystems:99-rbc;4
114726;97257467@97259516|urn:sbrfsystems:55-isppn;4
116285;16523355876@15958124791|urn:sbrfsystems:49-ufo;4
50232;20386_51046_00_01@20386|phiz-gate-cpfl-cchb;4
115327;POKRO@3128_POKR|phiz-gate-enisey;4
113610;114269874@114270163|urn:sbrfsystems:55-isppn;4
112724;122215154@122215848|urn:sbrfsystems:55-isppn;4
112423;TTT3374@ASBC|phiz-gate-cpfl-dvb;4
115522;10494620697@6127009685|urn:sbrfsystems:49-ufo;4
116382;171011-54@171011-54|urn:sbrfsystems:54-asbil;4
115096;105076947@105078674|urn:sbrfsystems:55-isppn;4
94946;14764798292@3014844856|urn:sbrfsystems:49-ufo;4
115000;TTT78355@ASBC|phiz-gate-cpfl-dvb;4
114285;122756342@122758259|urn:sbrfsystems:55-isppn;4
114032;85412273@85412492|urn:sbrfsystems:55-isppn;4
111590;Org_33467@4066|urn:sbrfsystems:99-rbc;4
113014;159063-46@159063-46|urn:sbrfsystems:54-asbil;4
113501;101485173@101486055|urn:sbrfsystems:55-isppn;4
109673;169355-54@169355-54|urn:sbrfsystems:54-asbil;4
67845;15989_16201_00_01@15989|phiz-gate-cpfl-cchb;4
113687;117239814@117240478|urn:sbrfsystems:55-isppn;4
111741;Org_33669@4239|urn:sbrfsystems:99-rbc;4
108333;169021-56@169021-56|urn:sbrfsystems:54-asbil;4
108663;10158744683@6970023655|urn:sbrfsystems:49-ufo;4
111789;Org_33724@5532|urn:sbrfsystems:99-rbc;4
111543;Org_33402@3668|urn:sbrfsystems:99-rbc;4
104583;87219-54@87219-54|urn:sbrfsystems:54-asbil;4
112518;TTT91561@ASBC|phiz-gate-cpfl-dvb;4
96547;47254982@47255334|urn:sbrfsystems:55-isppn;4
106296;49580994@50551643|urn:sbrfsystems:55-isppn;4
103523;166789-48@166789-48|urn:sbrfsystems:54-asbil;4
104589;87261-54@87261-54|urn:sbrfsystems:54-asbil;4
100486;134917-56@134917-56|urn:sbrfsystems:54-asbil;4
107952;11487876106@9530550946|urn:sbrfsystems:49-ufo;4
107077;94784966@94785168|urn:sbrfsystems:55-isppn;4
109956;2007@4587|urn:sbrfsystems:99-rbc;4
110424;3067@5153|urn:sbrfsystems:99-rbc;4
110303;2830@5019|urn:sbrfsystems:99-rbc;4
49269;5364368463@5364368228|urn:sbrfsystems:49-ufo;4
103596;166939-56@166939-56|urn:sbrfsystems:54-asbil;4
96542;46864021@46864878|urn:sbrfsystems:55-isppn;4
92173;14318638090@3014854518|urn:sbrfsystems:49-ufo;4
95239;44331044@84804884|urn:sbrfsystems:55-isppn;4
91589;52235842@52236137|urn:sbrfsystems:55-isppn;4
92455;164624601@164624637|phiz-gate-gorod;4
48994;3385474764@3385474758|urn:sbrfsystems:49-ufo;4
48396;3014773233@3014773231|urn:sbrfsystems:49-ufo;4
37454;3014786916@3014786914|urn:sbrfsystems:49-ufo;4
56446;10098123871@10087016363|urn:sbrfsystems:49-ufo;4
95399;49581059@50551820|urn:sbrfsystems:55-isppn;4
48236;3014769538@3014769536|urn:sbrfsystems:49-ufo;4
44014;9980292999@9980292990|urn:sbrfsystems:49-ufo;4
85214;158467-11@158467-11|urn:sbrfsystems:54-asbil;4
32696;87971585@87971585|phiz-gate-gorod-sb;4
89411;55716038@91377572|urn:sbrfsystems:55-isppn;4
85301;158703-56@158703-56|urn:sbrfsystems:54-asbil;4
89660;108662299@108663066|urn:sbrfsystems:55-isppn;4
7454;76396962@76396962|phiz-gate-gorod-sb;4
90461;167095-11@167095-11|urn:sbrfsystems:54-asbil;4
81260;TTT911727@ASBC|phiz-gate-cpfl-dvb;4
79718;156981511@156981567|phiz-gate-gorod;4
37442;3014786751@3014786749|urn:sbrfsystems:49-ufo;4
45572;81518800@81518962|urn:sbrfsystems:55-isppn;4
71436;14728_50466_00_01@14728|phiz-gate-cpfl-cchb;4
80356;7610127@40356516|gorod-bajkal;4
79858;164512283@164619818|phiz-gate-gorod;4
48215;3014769177@3014769175|urn:sbrfsystems:49-ufo;4
75560;31490728@97986380|gorod-altaj;4
38536;5110742863@5110742854|urn:sbrfsystems:49-ufo;4
71860;104590091@104809175|urn:sbrfsystems:52-isppn;4
72389;116412098@134069885|urn:sbrfsystems:52-isppn;4
69257;50626592@51192444|urn:sbrfsystems:55-isppn;4
4027;60505721@60505721|phiz-gate-gorod-sb;4
69619;75003604@77126980|urn:sbrfsystems:55-isppn;4
72899;129842481@133887905|urn:sbrfsystems:52-isppn;4
5648;60943232@60943232|phiz-gate-gorod-sb;4
66971;!DSAZD@3135_DSZD|phiz-gate-enisey;4
76782;167556479@167558036|phiz-gate-gorod;4
50233;20402_51147_00_01@20402|phiz-gate-cpfl-cchb;4
81482;10706583098@9530752208|urn:sbrfsystems:49-ufo;4
53954;76028115@76028262|phiz-gate-cpfl-skb;4
79751;159712516@159712857|phiz-gate-gorod;4
4006;56798230@56798230|phiz-gate-gorod-sb;4
57507;10621478532@9530737103|urn:sbrfsystems:49-ufo;4
4213;20805593@20805593|phiz-gate-gorod-sb;4
68307;TTT911696@ASBC|phiz-gate-cpfl-dvb;4
32960;87990611@87990611|phiz-gate-gorod-sb;4
27651;62290417@63186019|phiz-gate-cpfl-skb;4
72409;116412373@134070332|urn:sbrfsystems:52-isppn;4
73367;134583068@134583258|urn:sbrfsystems:52-isppn;4
72811;126819015@134579050|urn:sbrfsystems:52-isppn;4
61467;17564_50770_00_01@17564|phiz-gate-cpfl-cchb;4
74183;77120859@134301390|urn:sbrfsystems:52-isppn;4
66240;23022830@118682068|phiz-gate-gorod;4
45590;81891345@81891520|urn:sbrfsystems:55-isppn;4
30379;1233407@74535582|gorod-altaj;4
75257;133481498@135736286|urn:sbrfsystems:52-isppn;4
39798;TTTP18567@ASBC|phiz-gate-cpfl-dvb;4
72068;106619290@133725554|urn:sbrfsystems:52-isppn;4
71729;101312696@101312983|urn:sbrfsystems:52-isppn;4
16998;24475478@24475478|phiz-gate-gorod-sb;4
5481;41088061@41088061|phiz-gate-gorod-sb;4
109275;173036381@173039284|phiz-gate-gorod;4
100380;134372-56@134372-56|urn:sbrfsystems:54-asbil;4
102539;161474-05@161474-05|urn:sbrfsystems:54-asbil;4
96417;41078403@41080186|urn:sbrfsystems:55-isppn;4
38508;4920997932@4893381619|urn:sbrfsystems:49-ufo;4
96670;48035283@48035918|urn:sbrfsystems:55-isppn;4
97309;74216858@74217071|urn:sbrfsystems:55-isppn;4
106170;47559150@47618590|urn:sbrfsystems:55-isppn;4
98819;12820032943@12820032934|urn:sbrfsystems:49-ufo;4
38689;6267983071@6267968825|urn:sbrfsystems:49-ufo;4
100163;131399-56@131399-56|urn:sbrfsystems:54-asbil;4
95147;114815651@114818026|urn:sbrfsystems:55-isppn;4
96666;48033210@48033323|urn:sbrfsystems:55-isppn;4
100312;133872-56@133872-56|urn:sbrfsystems:54-asbil;4
106930;80167460@80168222|urn:sbrfsystems:55-isppn;4
106182;47619919@47620181|urn:sbrfsystems:55-isppn;4
91972;171812476@171812508|phiz-gate-gorod;4
104011;168115-56@168115-56|urn:sbrfsystems:54-asbil;4
107144;96274733@96274994|urn:sbrfsystems:55-isppn;4
49321;6020293469@6020288331|urn:sbrfsystems:49-ufo;4
102689;162614-54@162614-54|urn:sbrfsystems:54-asbil;4
95356;48300281@48301157|urn:sbrfsystems:55-isppn;4
105926;109587531@109588046|urn:sbrfsystems:55-isppn;4
101705;155505-46@155505-46|urn:sbrfsystems:54-asbil;4
107488;42895439@42897522|urn:sbrfsystems:55-isppn;4
89829;171544060@171544636|phiz-gate-gorod;4
104452;85634-54@85634-54|urn:sbrfsystems:54-asbil;4
49186;4459830501@4459827310|urn:sbrfsystems:49-ufo;4
95227;43381311@43381860|urn:sbrfsystems:55-isppn;4
95905;94554004@94557695|urn:sbrfsystems:55-isppn;4
100584;135397-56@135397-56|urn:sbrfsystems:54-asbil;4
104743;88746-54@88746-54|urn:sbrfsystems:54-asbil;4
106533;64560156@64560188|urn:sbrfsystems:55-isppn;4
107008;89457339@89458093|urn:sbrfsystems:55-isppn;4
105951;114814581@114814682|urn:sbrfsystems:55-isppn;4
97161;71985620@72037828|urn:sbrfsystems:55-isppn;4
91897;96165106@96165370|urn:sbrfsystems:55-isppn;4
96199;21141_51249_00_01@21141|phiz-gate-cpfl-cchb;4
54179;12177214628@12177189936|urn:sbrfsystems:49-ufo;4
95255;46342081@46342200|urn:sbrfsystems:55-isppn;4
89259;33301_19099_00_01@33301|urn:sbrfsystems:44-cpfl;4
92953;108582987@134266724|urn:sbrfsystems:52-isppn;4
91471;35097846@82565103|urn:sbrfsystems:55-isppn;4
24559;4225921@4225921|phiz-gate-gorod-sb;4
104898;90505-54@90505-54|urn:sbrfsystems:54-asbil;4
96711;48208067@49326458|urn:sbrfsystems:55-isppn;4
49365;6732096442@6732092596|urn:sbrfsystems:49-ufo;4
97157;71927821@71927861|urn:sbrfsystems:55-isppn;4
96405;39216867@89999492|urn:sbrfsystems:55-isppn;4
95257;46668563@46692777|urn:sbrfsystems:55-isppn;4
39191;9454826533@9454811276|urn:sbrfsystems:49-ufo;4
97293;73752499@73752554|urn:sbrfsystems:55-isppn;4
100545;135328-56@135328-56|urn:sbrfsystems:54-asbil;4
97403;74791616@74793931|urn:sbrfsystems:55-isppn;4
96553;47284143@47285621|urn:sbrfsystems:55-isppn;4
97003;56558643@56619036|urn:sbrfsystems:55-isppn;4
95922;98892713@98892906|urn:sbrfsystems:55-isppn;4
96641;47695570@47695619|urn:sbrfsystems:55-isppn;4
95055;633100306_63701_00_07@633100306|urn:sbrfsystems:40-cpfl;4
56259;10049144400@9713436907|urn:sbrfsystems:49-ufo;4
56482;10109108797@10074894765|urn:sbrfsystems:49-ufo;4
38712;6445464534@6445457609|urn:sbrfsystems:49-ufo;4
37430;3014781219@3014781217|urn:sbrfsystems:49-ufo;4
78325;37585676@37688198|gorod-bajkal;4
7466;75079290@75079290|phiz-gate-gorod-sb;4
115036;TTTOE8567@ASBC|phiz-gate-cpfl-dvb;4
116926;138171757@138172287|urn:sbrfsystems:52-isppn;4
113573;109505443@109541825|urn:sbrfsystems:55-isppn;4
116327;170843-56@170843-56|urn:sbrfsystems:54-asbil;4
116856;171898-54@171898-54|urn:sbrfsystems:54-asbil;4
116399;171047-48@171047-48|urn:sbrfsystems:54-asbil;4
70676;90667587@97317408|gorod-altaj;4
76726;52080@36177229|phiz-gate-cpfl-skb;4
112020;Org_6358@4277|urn:sbrfsystems:99-rbc;4
114628;55137397@67029448|urn:sbrfsystems:55-isppn;4
114056;85911015@85912210|urn:sbrfsystems:55-isppn;4
110669;3461@5339|urn:sbrfsystems:99-rbc;4
115064;134677601@134700693|urn:sbrfsystems:52-isppn;4
113754;26735645@78775853|urn:sbrfsystems:55-isppn;4
116636;171526-54@171526-54|urn:sbrfsystems:54-asbil;4
113025;165017-54@165017-54|urn:sbrfsystems:54-asbil;4
114341;72478376@72478435|urn:sbrfsystems:55-isppn;4
114132;97249102@97257163|urn:sbrfsystems:55-isppn;4
114542;107490958@107491724|urn:sbrfsystems:55-isppn;4
110407;3036@5135|urn:sbrfsystems:99-rbc;4
107148;96383320@96389111|urn:sbrfsystems:55-isppn;4
91688;73072101@73074279|urn:sbrfsystems:55-isppn;4
45781;92029869@92192805|urn:sbrfsystems:55-isppn;4
95381;49579331@50546563|urn:sbrfsystems:55-isppn;4
111682;Org_33604@4180|urn:sbrfsystems:99-rbc;4
103088;165512-56@165512-56|urn:sbrfsystems:54-asbil;4
110940;Org_28526@3419|urn:sbrfsystems:99-rbc;4
110452;3137@5186|urn:sbrfsystems:99-rbc;4
100723;135924-56@135924-56|urn:sbrfsystems:54-asbil;4
113526;105161055@105161196|urn:sbrfsystems:55-isppn;4
94875;11616868580@11616868577|urn:sbrfsystems:49-ufo;4
102429;160315-56@160315-56|urn:sbrfsystems:54-asbil;4
90673;85417_50585_00_01@85417|phiz-gate-cpfl-cchb;4
107409;115770292@115770476|urn:sbrfsystems:55-isppn;4
113677;117191697@117192438|urn:sbrfsystems:55-isppn;4
110659;3434@5327|urn:sbrfsystems:99-rbc;4
93138;136466293@136466342|urn:sbrfsystems:52-isppn;4
107268;172885072@172885374|phiz-gate-gorod;4
100377;134363-56@134363-56|urn:sbrfsystems:54-asbil;4
108987;11195627502@11158720921|urn:sbrfsystems:49-ufo;4
108016;132264-56@132264-56|urn:sbrfsystems:54-asbil;4
102696;162631-54@162631-54|urn:sbrfsystems:54-asbil;4
111267;Org_32190@3757|urn:sbrfsystems:99-rbc;4
108908;150026_56@DSJABL_56|urn:sbrfsystems:42-yenisei;4
112125;Org_90203@4382|urn:sbrfsystems:99-rbc;4
100021;128923-56@128923-56|urn:sbrfsystems:54-asbil;4
111114;Org_30448@3608|urn:sbrfsystems:99-rbc;4
111892;Org_33834@5662|urn:sbrfsystems:99-rbc;4
107388;105858501@105859156|urn:sbrfsystems:55-isppn;4
105272;91799-54@91799-54|urn:sbrfsystems:54-asbil;4
105381;93285-05@93285-05|urn:sbrfsystems:54-asbil;4
106150;46861353@46862810|urn:sbrfsystems:55-isppn;4
99835;122752-48@122752-48|urn:sbrfsystems:54-asbil;4
95282;47578001@47829707|urn:sbrfsystems:55-isppn;4
75479;VLD_TOPOL@VLD_TOPOL|urn:sbrfsystems:42-yenisei;4
